"","USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"3336","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-22,"2010","03","22",81,28.4,8,24.2,8,1008.9,8,1008,8,16.9,8,2.6,8,5,NA,31.4,NA,24.5,"*",1.5,"G",NA,0,0,0,0,0,0,3,3.9,76.9
"3337","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-23,"2010","03","23",82,27.1,8,23.2,8,1008.3,8,1007.4,8,18.8,8,1.2,8,5,NA,31.2,NA,22.8,NA,0,"G",NA,0,0,0,0,0,0,2.8,3.6,77.8
"3338","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-24,"2010","03","24",83,28.2,8,23.8,8,1007.5,8,1006.7,8,15.4,8,1,8,2,NA,31.9,"*",23.3,NA,0,"I",NA,0,0,0,0,0,0,2.9,3.8,76.3
"3339","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-25,"2010","03","25",84,28.1,8,24.3,8,1008.2,8,1007.3,8,13.7,8,1.1,8,4,NA,31.7,NA,24.4,NA,0,"I",NA,0,0,0,0,0,0,3,3.8,78.9
"3340","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-26,"2010","03","26",85,28.7,8,23.8,8,1009.8,8,1008.9,8,13.5,8,2.4,8,5,NA,32.4,NA,25.3,NA,0,"I",NA,0,0,0,0,0,0,2.9,3.9,74.4
"3341","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-27,"2010","03","27",86,28.9,8,22.9,8,1011.2,8,1010.3,8,13.2,8,1.9,8,5,NA,31.9,NA,26,NA,0,"I",NA,0,0,0,0,0,0,2.8,4,70
"3342","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-28,"2010","03","28",87,28.2,8,23.7,8,1011,8,1010.2,8,14.3,8,1.7,8,5,NA,31.4,NA,25.8,"*",0,"I",NA,0,0,0,0,0,0,2.9,3.8,76.3
"3343","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-29,"2010","03","29",88,28.1,8,23.7,8,1011.5,8,1010.6,8,15.4,8,2.1,8,5,NA,32,NA,25.3,NA,0,"I",NA,0,0,0,0,0,0,2.9,3.8,76.3
"3344","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-30,"2010","03","30",89,28.3,8,23.9,8,1011.4,8,1010.4,7,16.6,8,2,8,5,NA,31.8,NA,25.2,"*",NA,"",NA,0,1,0,0,0,0,3,3.8,78.9
"3345","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-03-31,"2010","03","31",90,26.3,8,24.8,8,1011.3,8,1010.4,8,9.2,8,1.9,8,5,NA,29.2,NA,25,NA,1.5,"G",NA,0,1,0,0,0,0,3.1,3.4,91.2
"3346","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-01,"2010","04","01",91,28.6,8,24.3,8,1010.9,8,1010,8,13,8,1.9,8,4,NA,31.5,NA,25,NA,13.5,"G",NA,0,0,0,0,0,0,3,3.9,76.9
"3347","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-02,"2010","04","02",92,28.6,8,24.7,8,1010.6,8,1009.9,7,12.7,8,1.5,8,3,NA,32,NA,26,"*",0,"G",NA,0,0,0,0,0,0,3.1,3.9,79.5
"3348","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-03,"2010","04","03",93,28.2,8,25,8,1010.7,8,1008.3,6,12.6,8,2.3,8,5,NA,31.2,NA,25,"*",0,"G",NA,0,0,0,0,0,0,3.2,3.8,84.2
"3349","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-04,"2010","04","04",94,27.9,8,24.3,8,1010.2,8,1009.3,8,16.6,8,1.1,8,3,NA,31,NA,24.8,NA,0.5,"G",NA,0,0,0,0,0,0,3,3.8,78.9
"3350","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-05,"2010","04","05",95,29.1,8,24.4,8,1009.7,8,1008.8,8,18.8,8,2.5,8,4,NA,31.8,NA,25.3,NA,0,"G",NA,0,0,0,0,0,0,3.1,4,77.5
"3351","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-06,"2010","04","06",96,28.6,7,23.9,7,1010.5,7,1009.6,7,14.6,7,1.1,7,3,NA,31.8,NA,26.2,"*",0,"I",NA,0,0,0,0,0,0,3,3.9,76.9
"3352","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-07,"2010","04","07",97,29.3,8,24.4,8,1011.9,8,1011,8,15,8,2,8,4,NA,31.8,"*",25,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.1,75.6
"3353","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-08,"2010","04","08",98,27.6,8,22.9,8,1011,8,1010.1,8,15.6,8,2.5,8,6,NA,31.7,NA,23,"*",0,"I",NA,0,0,0,0,0,0,2.8,3.7,75.7
"3354","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-09,"2010","04","09",99,27.7,8,23.2,8,1010.5,8,1009.6,8,14.8,8,2,8,5,NA,31.3,"*",23.2,NA,0,"A",NA,0,0,0,0,0,0,2.8,3.7,75.7
"3355","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-10,"2010","04","10",100,28.7,8,24.1,8,1009.3,8,1008.4,8,15.4,8,1.2,8,4,NA,31.4,NA,24.8,"*",0,"I",NA,0,0,0,0,0,0,3,3.9,76.9
"3356","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-11,"2010","04","11",101,27.1,8,23.4,8,1009.4,8,1008.5,8,16.3,8,1.1,8,3,NA,30.5,NA,22.7,"*",0,"I",NA,0,0,0,0,0,0,2.9,3.6,80.6
"3357","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-12,"2010","04","12",102,27.9,8,23.3,8,1009.4,8,1008.8,8,18.8,8,0.8,8,2,NA,31.4,NA,22.3,NA,NA,"",NA,0,1,0,0,0,0,2.9,3.8,76.3
"3358","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-13,"2010","04","13",103,28.3,8,25.1,8,1010.9,8,1009.9,7,16.4,8,1.9,8,5,NA,31.2,NA,25.5,"*",0,"I",NA,0,0,0,0,0,0,3.2,3.8,84.2
"3359","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-14,"2010","04","14",104,29.4,8,24.6,8,1010.7,8,1009.8,8,15.9,8,3.1,8,6,NA,32,NA,25.3,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.1,75.6
"3360","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-15,"2010","04","15",105,29.1,8,24.9,8,1011.1,8,1010.2,8,13.7,8,2.9,8,5,NA,32.1,NA,26,"*",NA,"",NA,0,1,0,0,0,0,3.1,4,77.5
"3361","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-16,"2010","04","16",106,28.6,8,23.4,8,1011.4,8,1010.6,8,13.8,8,3.2,8,5,NA,31.9,NA,25,"*",0.5,"G",NA,0,0,0,0,0,0,2.9,3.9,74.4
"3362","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-17,"2010","04","17",107,26.7,8,23.9,8,1012,8,1011.1,8,12.1,8,2.6,8,5,NA,30.2,NA,24.2,"*",0,"G",NA,0,1,0,0,0,0,3,3.5,85.7
"3363","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-18,"2010","04","18",108,26.8,8,23.4,8,1011.2,8,1010.4,8,15.3,8,0.6,8,3,NA,30,NA,24,NA,13.2,"G",NA,0,0,0,0,0,0,2.9,3.5,82.9
"3364","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-19,"2010","04","19",109,27.3,8,23.2,8,1009.8,8,1008.9,8,19.2,8,1.5,8,4,NA,31,NA,23.5,"*",0,"G",NA,0,0,0,0,0,0,2.8,3.6,77.8
"3365","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-20,"2010","04","20",110,27.6,8,23.9,8,1010,8,1009,8,18,8,1.5,8,5,NA,31.2,NA,23.3,NA,0,"I",NA,0,0,0,0,0,0,3,3.7,81.1
"3366","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-21,"2010","04","21",111,28.6,8,23.8,8,1010.5,8,1009.6,8,15.9,8,1,8,3,NA,31.8,NA,24.3,NA,0,"I",NA,0,0,0,0,0,0,2.9,3.9,74.4
"3367","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-22,"2010","04","22",112,28.2,8,23.8,8,1010.9,8,1010,8,18.8,8,1.6,8,4,NA,30.7,NA,24.6,"*",0,"I",NA,0,0,0,0,0,0,2.9,3.8,76.3
"3368","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-23,"2010","04","23",113,28.9,8,24.6,8,1010.9,8,1010,8,20.4,8,1.6,8,4,NA,31.7,NA,24.4,NA,0,"I",NA,0,0,0,0,0,0,3.1,4,77.5
"3369","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-24,"2010","04","24",114,27.9,8,23.8,8,1010.9,8,1009.7,8,20,8,2,8,4,NA,31.4,NA,24,"*",0,"I",NA,0,0,0,0,0,0,2.9,3.8,76.3
"3370","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-25,"2010","04","25",115,29.1,8,24.4,8,1011.3,8,1010.4,8,17.1,8,0.9,8,3,NA,31.4,NA,24,NA,0,"I",NA,0,0,0,0,0,0,3.1,4,77.5
"3371","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-26,"2010","04","26",116,28.9,7,25.1,7,1010.9,7,1010,7,15.3,7,2.8,7,5,NA,32,"*",27,"*",0,"I",NA,0,0,0,0,1,0,3.2,4,80
"3372","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-27,"2010","04","27",117,27.2,8,24.9,8,1011.1,8,1010.2,8,11.9,8,1.4,8,3,NA,30.2,NA,25.5,"*",2,"G",NA,0,1,0,0,1,0,3.1,3.6,86.1
"3373","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-28,"2010","04","28",118,29,8,25.1,8,1011.7,8,1010.8,8,15.4,8,1.1,8,4,NA,31.4,NA,25.3,NA,4.8,"G",NA,0,0,0,0,1,0,3.2,4,80
"3374","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-29,"2010","04","29",119,28.5,8,24.7,8,1012.4,8,1011.5,8,15,8,0.9,8,4,NA,31.4,NA,26,NA,0,"G",NA,0,0,0,0,0,0,3.1,3.9,79.5
"3375","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-04-30,"2010","04","30",120,28.9,8,24.8,8,1011.5,8,1010.5,8,14.8,8,1.1,8,3,NA,33.2,NA,25.2,NA,0,"I",NA,0,0,0,0,0,0,3.1,4,77.5
"3376","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-01,"2010","05","01",121,28.4,8,24.3,8,1010.5,8,1009.6,8,13.8,8,1.1,8,3,NA,31.7,NA,24.6,"*",1,"G",NA,0,1,0,0,0,0,3,3.9,76.9
"3377","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-02,"2010","05","02",122,28.2,8,24.3,8,1008.8,8,1007.9,8,13.5,8,0.8,8,3,NA,31.2,NA,24.6,NA,0,"G",NA,0,0,0,0,0,0,3,3.8,78.9
"3378","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-03,"2010","05","03",123,29.1,7,25.4,7,1007,7,1006.2,7,18.3,7,1.1,7,4,NA,32,NA,26.5,"*",0,"I",NA,0,0,0,0,1,0,3.2,4,80
"3379","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-04,"2010","05","04",124,29.2,8,25.2,8,1007.9,8,1006.8,7,18.3,8,1.6,8,4,NA,32,NA,26.3,NA,0,"B",NA,0,1,0,0,0,0,3.2,4.1,78
"3380","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-05,"2010","05","05",125,28.9,8,24.9,8,1007.9,8,1006.8,7,15,8,1.4,8,3,NA,32.2,NA,26.2,NA,0,"G",NA,0,0,0,0,0,0,3.1,4,77.5
"3381","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-06,"2010","05","06",126,29.3,8,24.8,8,1007.7,8,1006.8,8,14.8,8,1.4,8,4,NA,32.2,NA,25.6,NA,1,"A",NA,0,0,0,0,0,0,3.1,4.1,75.6
"3382","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-07,"2010","05","07",127,28.7,8,25,8,1006.4,8,1005.5,8,14.5,8,0.9,8,3,NA,32.6,NA,25.8,"*",0,"I",NA,0,0,0,0,0,0,3.2,3.9,82.1
"3383","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-08,"2010","05","08",128,29.8,8,24.5,8,1006,8,1005.1,8,13.2,8,2.3,8,5,NA,32.9,NA,25.8,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"3384","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-09,"2010","05","09",129,29.7,8,25,8,1006,7,1005.1,7,16.6,8,1.1,8,3,NA,32.2,NA,26.8,"*",0,"I",NA,0,0,0,0,0,0,3.2,4.2,76.2
"3385","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-10,"2010","05","10",130,28.7,8,24.5,8,1007.3,8,1006.4,8,18.2,8,0.9,8,4,NA,32.2,NA,26,"*",0,"I",NA,0,0,0,0,0,0,3.1,3.9,79.5
"3386","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-11,"2010","05","11",131,28.9,8,25.1,8,1008.2,8,1007.2,8,19.2,8,2.3,8,4,NA,32,NA,25.5,"*",0,"I",NA,0,0,0,0,0,0,3.2,4,80
"3387","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-12,"2010","05","12",132,29.7,8,24.6,8,1008.4,7,1007.5,8,15.9,8,2.3,8,5,NA,32.6,NA,25.1,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"3388","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-13,"2010","05","13",133,29.6,8,24.7,8,1008.2,8,1007.2,8,16.3,8,2.5,8,4,NA,32,NA,27,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.1,75.6
"3389","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-14,"2010","05","14",134,28.9,8,23.6,8,1007.9,8,1007,8,14.6,8,1.9,8,5,NA,33.2,NA,25.6,"*",0,"I",NA,0,0,0,0,0,0,2.9,4,72.5
"3390","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-15,"2010","05","15",135,29.7,8,24.5,8,1007.7,8,1006.8,8,13.5,8,2.6,8,4,NA,32.5,NA,25.4,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"3391","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-16,"2010","05","16",136,30.4,8,25.5,8,1008.3,8,1007.4,8,15.9,8,1,8,4,NA,32.2,NA,28,NA,0,"I",NA,0,0,0,0,0,0,3.3,4.3,76.7
"3392","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-17,"2010","05","17",137,29.5,8,25.4,8,1009.7,8,1008.8,8,18.8,8,1.6,8,5,NA,32.2,NA,27,"*",0,"I",NA,0,0,0,0,0,0,3.2,4.1,78
"3393","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-18,"2010","05","18",138,29.4,8,25.2,8,1009.6,8,1008.9,8,18.8,8,1.7,8,4,NA,32.3,NA,26.8,NA,0,"I",NA,0,0,0,0,0,0,3.2,4.1,78
"3394","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-19,"2010","05","19",139,29.1,8,24.7,8,1009.8,8,1008.9,8,15,8,1.1,8,4,NA,32.7,NA,25.2,"*",0,"I",NA,0,0,0,0,0,0,3.1,4,77.5
"3395","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-20,"2010","05","20",140,28.8,8,24.8,8,1010,8,1009.1,8,15,8,1.5,8,6,NA,32.4,NA,25,NA,0,"I",NA,0,0,0,0,0,0,3.1,4,77.5
"3396","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-21,"2010","05","21",141,28.4,8,24.5,8,1008.9,8,1008,8,14.5,8,1.9,8,5,NA,31.9,NA,24.6,NA,0,"I",NA,0,0,0,0,0,0,3.1,3.9,79.5
"3397","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-22,"2010","05","22",142,28.9,8,25,8,1008.5,8,1007.6,8,14.5,8,1.1,8,5,NA,31.8,NA,24.4,NA,0,"I",NA,0,0,0,0,0,0,3.2,4,80
"3398","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-23,"2010","05","23",143,29.4,8,25.1,8,1008.2,8,1007.2,8,14.2,8,0.8,8,4,NA,32.4,NA,26,NA,0,"I",NA,0,0,0,0,1,0,3.2,4.1,78
"3399","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-24,"2010","05","24",144,29.8,8,25.3,8,1009.2,8,1008,8,18.8,8,1.1,8,4,NA,33,NA,26,NA,0,"I",NA,0,0,0,0,0,0,3.2,4.2,76.2
"3400","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-25,"2010","05","25",145,29.6,8,25.4,8,1008.8,8,1007.9,8,18.2,8,1.4,8,3,NA,34,NA,26.8,NA,0,"I",NA,0,0,0,0,0,0,3.2,4.1,78
"3401","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-26,"2010","05","26",146,29.6,8,25.3,8,1009.5,8,1008.6,8,14.3,8,1.1,8,4,NA,32.5,NA,26.6,NA,0,"A",NA,0,0,0,0,1,0,3.2,4.1,78
"3402","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-27,"2010","05","27",147,29.3,8,25.7,7,1010.7,8,1009.8,8,12.2,8,2,8,5,NA,32.9,NA,26,"*",0,"G",NA,0,1,0,0,1,0,3.3,4.1,80.5
"3403","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-28,"2010","05","28",148,28.8,8,25.4,8,1010.6,8,1009.8,8,13.4,8,2.1,8,4,NA,31.8,NA,25.6,"*",8.9,"G",NA,0,1,0,0,1,0,3.2,4,80
"3404","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-29,"2010","05","29",149,28.5,8,25.2,8,1010.4,8,1009.5,8,12.6,8,1.1,8,4,NA,31.8,"*",25.4,NA,23.1,"G",NA,0,1,0,0,1,0,3.2,3.9,82.1
"3405","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-30,"2010","05","30",150,28.8,8,25.2,8,1009.4,8,1008.5,8,15.9,8,1,8,4,NA,32.4,NA,25.2,"*",1.8,"G",NA,0,0,0,0,0,0,3.2,4,80
"3406","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-05-31,"2010","05","31",151,30,8,24.8,8,1008.4,8,1007.5,8,18.8,8,1.1,8,3,NA,34.2,NA,24.6,NA,0,"G",NA,0,0,0,0,0,0,3.1,4.2,73.8
"3407","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-01,"2010","06","01",152,29.5,8,24.9,8,1008.4,8,1007.5,8,17.5,8,1.7,8,4,NA,35.2,NA,25.5,"*",0,"I",NA,0,0,0,0,1,0,3.1,4.1,75.6
"3408","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-02,"2010","06","02",153,30.3,7,24.9,7,1009.4,7,1008.5,7,14.6,7,1.3,7,4,NA,34.7,NA,26.6,"*",0,"I",NA,0,0,0,0,0,0,3.1,4.3,72.1
"3409","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-03,"2010","06","03",154,28.2,7,23.9,7,1010.7,7,1009.8,7,15,7,0.3,7,2,NA,33.7,"*",24.4,"*",0,"I",NA,0,0,0,0,0,0,3,3.8,78.9
"3410","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-04,"2010","06","04",155,29.9,8,24.6,8,1008.6,8,1007.6,8,14.8,8,1.2,8,3,NA,33.8,NA,24.2,NA,0,"I",NA,0,0,0,0,0,0,3.1,4.2,73.8
"3411","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-05,"2010","06","05",156,30.2,8,25.5,8,1007.6,8,1006.6,8,16.6,8,1.5,8,4,NA,33.7,NA,25.8,NA,0,"I",NA,0,0,0,0,0,0,3.3,4.3,76.7
"3412","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-06,"2010","06","06",157,30.2,8,25.1,8,1007.9,8,1007.3,8,15.3,8,0.9,8,3,NA,33.6,NA,26.4,"*",0,"I",NA,0,0,0,0,0,0,3.2,4.3,74.4
"3413","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-07,"2010","06","07",158,29.8,8,25.2,8,1008.7,8,1007.8,8,18.7,8,1,8,4,NA,33.8,NA,26.2,NA,0,"I",NA,0,0,0,0,1,0,3.2,4.2,76.2
"3414","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-08,"2010","06","08",159,30.3,8,25.1,8,1008.6,8,1007,8,18.8,8,1.2,8,4,NA,34.2,NA,24.8,NA,0,"I",NA,0,0,0,0,1,0,3.2,4.3,74.4
"3415","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-09,"2010","06","09",160,29.3,8,25.6,8,1009.2,8,1008.3,8,14.6,8,1.1,8,3,NA,32.9,NA,25.8,NA,0,"B",NA,0,1,0,0,0,0,3.3,4.1,80.5
"3416","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-10,"2010","06","10",161,29.1,8,25.1,8,1009.4,8,1008.9,8,13.7,8,0.5,8,2,NA,33.2,NA,25.8,NA,0,"G",NA,0,1,0,0,0,0,3.2,4,80
"3417","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-11,"2010","06","11",162,28.8,8,24.6,8,1010.7,8,1009.8,8,13.8,8,0.9,8,4,NA,32.7,NA,25.4,"*",3.3,"G",NA,0,0,0,0,0,0,3.1,4,77.5
"3418","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-12,"2010","06","12",163,28.8,8,24.7,8,1009.9,8,1009,8,14.2,8,0.8,8,3,NA,32.8,NA,25.4,"*",0,"G",NA,0,0,0,0,0,0,3.1,4,77.5
"3419","986420","99999","986420-99999","DUMAGUETE","RP",NA,"RPVD",9.334,123.3,4.6,9,19490101,20180812,2010-06-13,"2010","06","13",164,29.6,8,25.1,8,1010.1,8,1009.1,8,15.3,8,0.9,8,3,NA,33.2,NA,25.4,NA,NA,"",NA,0,1,0,0,1,0,3.2,4.1,78
